System,User,Operation,Object,Date,Time
PM,app,LOGOFF,none,2020-06-19,09:32:45
PM,aosinska,UPDATE,PROJECTS,2020-06-19,09:39:09
PM,apuzon,LOGON,none,2020-06-19,09:39:24
PM,kespiel,CREATE TABLE,none,2020-06-19,09:39:59
PM,amaly,LOGON,none,2020-06-19,09:40:11
PM,aosinska,UPDATE,PROJECT_DETAILS,2020-06-19,09:40:19
SALES,mwarzycha,UPDATE,DISTRIBUTORS,2020-06-19,09:43:22
PM,rbielik,LOGOFF,none,2020-06-19,09:44:56
PM,sbaszel,LOGON,none,2020-06-19,09:48:05
PM,pskala,LOGOFF,none,2020-06-19,09:51:08
PM,aosinska,LOGOFF,none,2020-06-19,09:51:34
PM,amaly,LOGOFF,none,2020-06-19,09:51:52
PM,gostrow,LOGOFF,none,2020-06-19,09:53:52
PM,rbielik,LOGON,none,2020-06-19,09:57:57
PM,app,LOGON,none,2020-06-19,09:58:38
SALES,sbaszel,UPDATE,WAREHOUSES,2020-06-19,10:00:52
PM,zkrepy,LOGOFF,none,2020-06-19,10:00:55
PM,kuszka,DELETE,CLIENTS,2020-06-19,10:00:57
PM,ktarnows,LOGOFF,none,2020-06-19,10:01:07
PM,ktarnows,LOGON,none,2020-06-19,10:01:26
PM,aosinska,LOGON,none,2020-06-19,10:03:17
PM,amaly,LOGON,none,2020-06-19,10:04:40
PM,ktarnows,ALTER,PROJECT_DETAILS,2020-06-19,10:08:42
PM,mszkopianski,DROP USER,none,2020-06-19,10:11:32
SALES,sbaszel,DELETE,PRODUCTS,2020-06-19,10:11:48
PM,amaly,LOGOFF,none,2020-06-19,10:12:41
SALES,sbaszel,DELETE,WAREHOUSES,2020-06-19,10:12:45
PM,mjarcinska,INSERT,TASKS,2020-06-19,10:14:30
PM,amaly,LOGON,none,2020-06-19,10:15:27
SALES,app,DELETE,ORDERS,2020-06-19,10:17:53
SALES,sbaszel,UPDATE,WAREHOUSES,2020-06-19,10:18:49
SALES,sbaszel,UPDATE,PRODUCTS,2020-06-19,10:19:30
PM,mjarcinska,LOGOFF,none,2020-06-19,10:21:49
PM,zkrepy,LOGON,none,2020-06-19,10:22:25
PM,mjarcinska,LOGON,none,2020-06-19,10:23:14
PM,mwyjko,UPDATE,CLIENTS,2020-06-19,10:25:47
PM,kespiel,SET ROLE,none,2020-06-19,10:28:01
SALES,kuszka,DELETE,ORDERS,2020-06-19,10:28:47
PM,sbaszel,LOGOFF,none,2020-06-19,10:30:25
PM,sbaszel,LOGON,none,2020-06-19,10:34:38
PM,kespiel,SET ROLE,none,2020-06-19,10:35:30
PM,gnyski,INSERT,CUSTOMERS,2020-06-19,10:38:33
PM,kuszka,LOGOFF,none,2020-06-19,10:39:20
PM,mwyjko,UPDATE,PROJECT_STATUS,2020-06-19,10:42:53
PM,jsmidt,SELECT,TASKS,2020-06-19,10:44:26
PM,app,LOGOFF,none,2020-06-19,10:45:12
PM,mjarcinska,DELETE,PROJECT_STATUS,2020-06-19,10:45:40
SALES,sbaszel,UPDATE,WAREHOUSES,2020-06-19,10:46:12
PM,app,LOGON,none,2020-06-19,10:46:13
SALES,sbaszel,UPDATE,PRODUCTS,2020-06-19,10:46:41
SALES,app,INSERT,ORDERS,2020-06-19,10:46:48
PM,zfenicki,LOGON,none,2020-06-19,10:50:31
SALES,app,DELETE,ORDERS,2020-06-19,10:52:16
PM,apuzon,UPDATE,PAYMENTS,2020-06-19,10:52:47
PM,aosinska,INSERT,PROJECT_CATEGORY,2020-06-19,10:53:34
PM,mwarzycha,SELECT,EMPLOYEES,2020-06-19,10:54:44
PM,aosinska,INSERT,PROJECT_TYPE,2020-06-19,10:57:29
PM,mwyjko,LOGOFF,none,2020-06-19,10:58:22
PM,aosinska,UPDATE,PROJECT_TYPE,2020-06-19,10:58:33
PM,amaly,LOGOFF,none,2020-06-19,10:59:33
PM,aosinska,UPDATE,PROJECTS,2020-06-19,11:01:02
PM,gostrow,LOGON,none,2020-06-19,11:01:11
PM,kespiel,LOGOFF,none,2020-06-19,11:04:52
PM,mwarzycha,SELECT,SKILLS,2020-06-19,11:06:46
PM,aosinska,SELECT,PROJECT_TYPE,2020-06-19,11:06:58
PM,amaly,LOGON,none,2020-06-19,11:07:41
PM,aosinska,INSERT,PROJECT_CATEGORY,2020-06-19,11:09:05
PM,jsmidt,SELECT,TASKS,2020-06-19,11:18:30
PM,amaly,LOGOFF,none,2020-06-19,11:20:35
SALES,rbielik,SELECT,WAREHOUSES,2020-06-19,11:20:50
PM,gnyski,DELETE,CUSTOMERS,2020-06-19,11:21:06
PM,amaly,LOGON,none,2020-06-19,11:25:19
PM,ktarnows,LOGOFF,none,2020-06-19,11:26:02
PM,mwarzycha,SELECT,SKILLS,2020-06-19,11:27:21
SALES,gostrow,SELECT,ORDERS,2020-06-19,11:32:26
PM,mwarzycha,DELETE,DIVISIONS,2020-06-19,11:33:27
PM,gostrow,LOGOFF,none,2020-06-19,11:34:51
SALES,app,SELECT,PRODUCTS,2020-06-19,11:35:22
PM,ktarnows,LOGON,none,2020-06-19,11:35:45
PM,apuzon,UPDATE,PAYMENTS,2020-06-19,11:36:17
PM,mszkopianski,CREATE TABLE,none,2020-06-19,11:38:26
SALES,sbaszel,SELECT,WAREHOUSES,2020-06-19,11:40:18
PM,apuzon,SELECT,PAYMENTS,2020-06-19,11:41:13
SALES,rbielik,UPDATE,WAREHOUSES,2020-06-19,11:41:27
PM,mszkopianski,CREATE TABLE,none,2020-06-19,11:42:10
PM,rbielik,LOGOFF,none,2020-06-19,11:47:04
PM,kespiel,LOGON,none,2020-06-19,11:49:58
PM,apuzon,DELETE,PAYMENTS,2020-06-19,11:51:49
PM,mszkopianski,ALTER USER,none,2020-06-19,11:52:16
PM,sbaszel,LOGOFF,none,2020-06-19,11:54:04
PM,aosinska,SELECT,ASSIGNMENTS,2020-06-19,11:54:17
PM,apuzon,DELETE,PAYMENTS,2020-06-19,11:54:32
PM,ktarnows,LOGOFF,none,2020-06-19,11:56:46
PM,rbielik,LOGON,none,2020-06-19,11:57:25
PM,rbielik,LOGOFF,none,2020-06-19,11:59:27
PM,apuzon,UPDATE,PAYMENTS,2020-06-19,12:02:40
SALES,gnyski,DELETE,ORDERS,2020-06-19,12:04:51
PM,kuszka,LOGON,none,2020-06-19,12:05:03
SALES,amaly,SELECT,PRODUCTS,2020-06-19,12:06:00
SALES,amaly,SELECT,PRODUCTS,2020-06-19,12:06:01
PM,apuzon,DELETE,PAYMENTS,2020-06-19,12:07:59
SALES,app,DELETE,ORDERS,2020-06-19,12:10:34
SALES,app,INSERT,ORDERS,2020-06-19,12:13:23
PM,mjarcinska,INSERT,PROJECT_DETAILS,2020-06-19,12:13:32
PM,kespiel,LOGOFF,none,2020-06-19,12:14:46
PM,mszkopianski,ALTER USER,none,2020-06-19,12:16:36
PM,jsmidt,SELECT,ASSIGNMENTS,2020-06-19,12:20:45
PM,apuzon,UPDATE,PAYMENTS,2020-06-19,12:23:34
SALES,amaly,SELECT,DISTRIBUTORS,2020-06-19,12:24:59
PM,rbielik,LOGON,none,2020-06-19,12:25:16
PM,mwyjko,LOGON,none,2020-06-19,12:26:06
PM,mszkopianski,CREATE TABLE,none,2020-06-19,12:27:34
PM,adynka,LOGOFF,none,2020-06-19,12:28:31
PM,ktarnows,LOGON,none,2020-06-19,12:30:15
PM,ktarnows,ALTER,PROJECT_DETAILS,2020-06-19,12:31:56
PM,sbaszel,LOGON,none,2020-06-19,12:38:22
SALES,rbielik,UPDATE,WAREHOUSES,2020-06-19,12:42:19
PM,amaly,LOGOFF,none,2020-06-19,12:43:37
SALES,mwarzycha,UPDATE,DISTRIBUTORS,2020-06-19,12:49:58
PM,apuzon,INSERT,PAYMENTS,2020-06-19,12:51:52
SALES,app,SELECT,ORDERS,2020-06-19,12:54:34
PM,gostrow,LOGON,none,2020-06-19,12:55:01
PM,kuszka,LOGOFF,none,2020-06-19,12:56:13
PM,anowotworski,SELECT,TASKS,2020-06-19,12:56:59
SALES,sbaszel,INSERT,WAREHOUSES,2020-06-19,12:58:36
SALES,rbielik,SELECT,WAREHOUSES,2020-06-19,12:59:27
SALES,app,UPDATE,ORDERS,2020-06-19,13:02:09
SALES,mwarzycha,SELECT,DISTRIBUTORS,2020-06-19,13:02:27
SALES,app,SELECT,ORDERS,2020-06-19,13:02:34
PM,mszkopianski,CREATE TABLE,none,2020-06-19,13:04:18
SALES,gostrow,SELECT,ORDERS,2020-06-19,13:05:36
PM,kespiel,LOGON,none,2020-06-19,13:05:52
PM,kuszka,LOGON,none,2020-06-19,13:06:27
PM,zfenicki,SELECT,CLIENTS,2020-06-19,13:06:52
PM,aosinska,DELETE,PROJECTS,2020-06-19,13:07:04
PM,kespiel,CREATE TABLE,none,2020-06-19,13:07:34
PM,jsmidt,LOGOFF,none,2020-06-19,13:08:23
SALES,app,UPDATE,ORDERS,2020-06-19,13:11:18
PM,aosinska,INSERT,PROJECTS,2020-06-19,13:13:20
PM,amaly,LOGON,none,2020-06-19,13:17:25
PM,zkrepy,SELECT,TASKS,2020-06-19,13:18:04
PM,anowotworski,SELECT,TASKS,2020-06-19,13:24:35
PM,ktarnows,ALTER,PROJECT_TYPE,2020-06-19,13:24:53
SALES,sbaszel,INSERT,PRODUCTS,2020-06-19,13:27:54
PM,amaly,LOGOFF,none,2020-06-19,13:28:26
PM,zkrepy,SELECT,ASSIGNMENTS,2020-06-19,13:29:00
PM,aosinska,SELECT,CUSTOMERS,2020-06-19,13:30:30
PM,apuzon,UPDATE,PAYMENTS,2020-06-19,13:32:49
PM,anowotworski,SELECT,TASKS,2020-06-19,13:33:30
PM,gnyski,SELECT,CUSTOMERS,2020-06-19,13:35:46
PM,amaly,LOGON,none,2020-06-19,13:36:46
PM,mszkopianski,DROP USER,none,2020-06-19,13:37:17
PM,mwarzycha,SELECT,EXPERIENCES,2020-06-19,13:41:14
PM,sbaszel,LOGOFF,none,2020-06-19,13:41:39
PM,apuzon,INSERT,PAYMENTS,2020-06-19,13:41:53
SALES,kuszka,INSERT,ORDERS,2020-06-19,13:42:30
PM,zkrepy,SELECT,ASSIGNMENTS,2020-06-19,13:42:38
SALES,ktarnows,ALTER,PRODUCTS,2020-06-19,13:42:57
SALES,kuszka,UPDATE,ORDERS,2020-06-19,13:43:18
PM,mjarcinska,UPDATE,TASKS,2020-06-19,13:43:36
SALES,gnyski,DELETE,ORDERS,2020-06-19,13:43:49
PM,mwarzycha,INSERT,EXPERIENCES,2020-06-19,13:44:31
PM,kuszka,INSERT,CLIENTS,2020-06-19,13:45:42
PM,ktarnows,ALTER,PROJECT_DETAILS,2020-06-19,13:46:11
PM,kespiel,ALTER USER,none,2020-06-19,13:48:02
PM,mwarzycha,UPDATE,EMPLOYEES,2020-06-19,13:54:00
PM,ktarnows,LOGOFF,none,2020-06-19,13:57:13
PM,sbaszel,LOGON,none,2020-06-19,13:57:38
PM,aosinska,LOGOFF,none,2020-06-19,14:01:02
PM,pskala,LOGON,none,2020-06-19,14:01:12
SALES,app,SELECT,PRODUCTS,2020-06-19,14:03:38
PM,mjarcinska,SELECT,ASSIGNMENTS,2020-06-19,14:07:14
PM,mwarzycha,LOGOFF,none,2020-06-19,14:08:30
PM,aosinska,LOGON,none,2020-06-19,14:10:15
PM,zkrepy,SELECT,TASKS,2020-06-19,14:11:37
PM,rbielik,LOGOFF,none,2020-06-19,14:11:43
PM,mszkopianski,CREATE TABLE,none,2020-06-19,14:12:53
PM,apuzon,LOGOFF,none,2020-06-19,14:14:09
PM,jsmidt,LOGON,none,2020-06-19,14:15:04
SALES,app,DELETE,ORDERS,2020-06-19,14:16:19
PM,jsmidt,LOGOFF,none,2020-06-19,14:17:33
PM,gnyski,LOGOFF,none,2020-06-19,14:18:52
SALES,gostrow,SELECT,ORDERS,2020-06-19,14:22:55
PM,apuzon,LOGON,none,2020-06-19,14:23:02
PM,apuzon,DELETE,PAYMENTS,2020-06-19,14:25:39
SALES,gostrow,UPDATE,WAREHOUSES,2020-06-19,14:25:50
PM,gnyski,LOGON,none,2020-06-19,14:26:13
PM,mszkopianski,DROP USER,none,2020-06-19,14:26:16
PM,kuszka,INSERT,CLIENTS,2020-06-19,14:28:38
SALES,app,DELETE,ORDERS,2020-06-19,14:31:52
PM,sbaszel,LOGOFF,none,2020-06-19,14:34:16
PM,sbaszel,LOGON,none,2020-06-19,14:37:59
PM,rbielik,LOGON,none,2020-06-19,14:38:04
PM,apuzon,UPDATE,PAYMENTS,2020-06-19,14:39:19
SALES,amaly,SELECT,ORDERS,2020-06-19,14:41:52
PM,jsmidt,LOGON,none,2020-06-19,14:49:00
PM,ktarnows,LOGON,none,2020-06-19,14:49:55
SALES,rbielik,UPDATE,WAREHOUSES,2020-06-19,14:50:25
PM,mszkopianski,DROP USER,none,2020-06-19,14:50:47
PM,aosinska,SELECT,PAYMENTS,2020-06-19,14:52:04
PM,ktarnows,LOGOFF,none,2020-06-19,14:55:10
PM,mwarzycha,LOGON,none,2020-06-19,14:55:19
PM,zfenicki,UPDATE,PROJECT_STATUS,2020-06-19,14:55:57
PM,kuszka,LOGOFF,none,2020-06-19,14:58:37
SALES,amaly,SELECT,ORDERS,2020-06-19,15:02:13
SALES,amaly,SELECT,PRODUCTS,2020-06-19,15:04:14
PM,gostrow,LOGOFF,none,2020-06-19,15:05:24
SALES,rbielik,SELECT,WAREHOUSES,2020-06-19,15:05:54
PM,mszkopianski,CREATE ROLE,none,2020-06-19,15:06:46
PM,mszkopianski,LOGOFF,none,2020-06-19,15:07:21
PM,rbielik,LOGOFF,none,2020-06-19,15:09:48
SALES,app,SELECT,PRODUCTS,2020-06-19,15:11:35
PM,mjarcinska,INSERT,TASKS,2020-06-19,15:11:36
SALES,app,INSERT,ORDERS,2020-06-19,15:13:07
SALES,app,DELETE,ORDERS,2020-06-19,15:13:48
PM,mwarzycha,UPDATE,SKILLS,2020-06-19,15:15:05
SALES,gnyski,SELECT,ORDERS,2020-06-19,15:17:26
PM,rbielik,LOGON,none,2020-06-19,15:18:16
SALES,app,INSERT,ORDERS,2020-06-19,15:19:06
PM,kespiel,CREATE TABLE,none,2020-06-19,15:25:34
PM,kespiel,SET ROLE,none,2020-06-19,15:25:38
SALES,app,INSERT,ORDERS,2020-06-19,15:25:43
PM,mwarzycha,LOGOFF,none,2020-06-19,15:28:15
SALES,app,DELETE,ORDERS,2020-06-19,15:30:20
PM,gostrow,LOGON,none,2020-06-19,15:32:06
PM,tlalka,LOGON,none,2020-06-19,15:33:23
PM,mwarzycha,LOGON,none,2020-06-19,15:34:20
PM,mwarzycha,DELETE,SKILLS,2020-06-19,15:35:01
PM,ktarnows,LOGON,none,2020-06-19,15:35:24
SALES,mwarzycha,SELECT,DISTRIBUTORS,2020-06-19,15:38:01
PM,rbielik,LOGOFF,none,2020-06-19,15:38:49
PM,apuzon,DELETE,PAYMENTS,2020-06-19,15:40:23
PM,aosinska,INSERT,PROJECTS,2020-06-19,15:42:09
PM,mjarcinska,LOGOFF,none,2020-06-19,15:47:36
PM,aosinska,DELETE,PROJECT_CATEGORY,2020-06-19,15:48:58
PM,rbielik,LOGON,none,2020-06-19,15:53:10
PM,aosinska,SELECT,PROJECT_DETAILS,2020-06-19,15:53:22
PM,amaly,SELECT,CUSTOMERS,2020-06-19,15:55:28
PM,aosinska,SELECT,TASKS,2020-06-19,15:55:54
PM,aosinska,SELECT,PROJECTS,2020-06-19,15:56:38
PM,ktarnows,LOGOFF,none,2020-06-19,15:56:47
PM,apuzon,UPDATE,PAYMENTS,2020-06-19,15:57:48
PM,zfenicki,LOGOFF,none,2020-06-19,16:03:13
SALES,sbaszel,DELETE,PRODUCTS,2020-06-19,16:03:41
PM,app,LOGOFF,none,2020-06-19,16:03:49
PM,aosinska,UPDATE,PROJECT_CATEGORY,2020-06-19,16:04:59
PM,kuszka,LOGON,none,2020-06-19,16:05:18
PM,apuzon,SELECT,PAYMENTS,2020-06-19,16:08:07
PM,app,LOGON,none,2020-06-19,16:08:57
PM,pskala,SELECT,TASKS,2020-06-19,16:11:18
PM,kespiel,CREATE TABLE,none,2020-06-19,16:14:01
PM,app,LOGOFF,none,2020-06-19,16:14:19
SALES,sbaszel,UPDATE,PRODUCTS,2020-06-19,16:15:32
PM,adynka,LOGON,none,2020-06-19,16:17:48
SALES,amaly,SELECT,ORDERS,2020-06-19,16:18:06
SALES,amaly,SELECT,ORDERS,2020-06-19,16:20:57
PM,ktarnows,LOGON,none,2020-06-19,16:28:22
PM,mwarzycha,DELETE,EMPLOYEES,2020-06-19,16:29:55
PM,zfenicki,LOGON,none,2020-06-19,16:30:26
PM,tlalka,SELECT,ASSIGNMENTS,2020-06-19,16:30:46
PM,apuzon,UPDATE,PAYMENTS,2020-06-19,16:38:41
SALES,amaly,SELECT,ORDERS,2020-06-19,16:40:59
PM,ktarnows,LOGOFF,none,2020-06-19,16:42:06
PM,rbielik,LOGOFF,none,2020-06-19,16:42:21
PM,mwarzycha,INSERT,EMPLOYEES,2020-06-19,16:43:42
PM,app,LOGON,none,2020-06-19,16:45:21
PM,mwyjko,SELECT,SKILLS,2020-06-19,16:46:10
SALES,amaly,SELECT,ORDERS,2020-06-19,16:52:19
PM,mwarzycha,DELETE,EXPERIENCES,2020-06-19,16:58:28
PM,mszkopianski,LOGON,none,2020-06-22,09:03:40
SALES,gostrow,SELECT,WAREHOUSES,2020-06-22,09:04:24
PM,rbielik,LOGON,none,2020-06-22,09:05:03
PM,zfenicki,LOGOFF,none,2020-06-22,09:05:29
PM,jsmidt,SELECT,TASKS,2020-06-22,09:06:16
SALES,sbaszel,DELETE,WAREHOUSES,2020-06-22,09:10:43
SALES,sbaszel,INSERT,PRODUCTS,2020-06-22,09:11:44
PM,ktarnows,LOGON,none,2020-06-22,09:12:07
PM,tlalka,LOGOFF,none,2020-06-22,09:14:10
PM,kuszka,LOGOFF,none,2020-06-22,09:16:11
SALES,amaly,SELECT,ORDERS,2020-06-22,09:18:54
SALES,amaly,SELECT,PRODUCTS,2020-06-22,09:20:34
PM,amaly,LOGOFF,none,2020-06-22,09:20:55
PM,zfenicki,LOGON,none,2020-06-22,09:24:54
PM,mwarzycha,SELECT,DIVISIONS,2020-06-22,09:27:17
PM,mjarcinska,LOGON,none,2020-06-22,09:28:46
PM,app,LOGOFF,none,2020-06-22,09:30:52
SALES,mwarzycha,UPDATE,DISTRIBUTORS,2020-06-22,09:32:54
PM,mjarcinska,SELECT,CUSTOMERS,2020-06-22,09:32:55
SALES,gostrow,UPDATE,WAREHOUSES,2020-06-22,09:38:04
PM,mszkopianski,CREATE ROLE,none,2020-06-22,09:38:09
PM,mwyjko,DELETE,TASKS,2020-06-22,09:43:16
PM,sbaszel,LOGOFF,none,2020-06-22,09:44:59
SALES,apuzon,SELECT,ORDERS,2020-06-22,09:45:38
PM,mwyjko,INSERT,TASKS,2020-06-22,09:46:04
PM,kespiel,DROP USER,none,2020-06-22,09:47:36
PM,tlalka,LOGON,none,2020-06-22,09:49:50
PM,app,LOGON,none,2020-06-22,09:53:11
PM,gnyski,LOGOFF,none,2020-06-22,09:53:31
PM,mwarzycha,LOGOFF,none,2020-06-22,09:59:26
PM,amaly,LOGON,none,2020-06-22,10:03:05
PM,gostrow,LOGOFF,none,2020-06-22,10:03:36
PM,aosinska,SELECT,PROJECT_TYPE,2020-06-22,10:03:51
PM,amaly,LOGOFF,none,2020-06-22,10:06:17
PM,amaly,LOGON,none,2020-06-22,10:08:03
PM,kuszka,LOGON,none,2020-06-22,10:09:43
PM,ktarnows,LOGOFF,none,2020-06-22,10:10:22
SALES,kuszka,INSERT,ORDERS,2020-06-22,10:14:14
SALES,apuzon,SELECT,ORDERS,2020-06-22,10:15:07
SALES,kuszka,INSERT,ORDERS,2020-06-22,10:18:00
PM,ktarnows,LOGON,none,2020-06-22,10:18:28
PM,aosinska,SELECT,CLIENTS,2020-06-22,10:19:06
PM,mwarzycha,LOGON,none,2020-06-22,10:21:06
PM,anowotworski,SELECT,TASKS,2020-06-22,10:21:34
PM,mwyjko,LOGOFF,none,2020-06-22,10:23:24
PM,mjarcinska,INSERT,ASSIGNMENTS,2020-06-22,10:23:51
PM,mwyjko,LOGON,none,2020-06-22,10:23:56
PM,amaly,LOGOFF,none,2020-06-22,10:24:05
PM,mwarzycha,SELECT,EXPERIENCES,2020-06-22,10:32:29
PM,anowotworski,LOGOFF,none,2020-06-22,10:39:31
PM,mwarzycha,LOGOFF,none,2020-06-22,10:41:10
PM,apuzon,INSERT,PAYMENTS,2020-06-22,10:41:25
SALES,rbielik,UPDATE,WAREHOUSES,2020-06-22,10:42:37
PM,sbaszel,LOGON,none,2020-06-22,10:42:44
SALES,app,INSERT,ORDERS,2020-06-22,10:45:45
SALES,kuszka,SELECT,ORDERS,2020-06-22,10:47:54
SALES,sbaszel,INSERT,PRODUCTS,2020-06-22,10:49:10
PM,aosinska,INSERT,PROJECTS,2020-06-22,10:50:49
PM,aosinska,UPDATE,PROJECT_CATEGORY,2020-06-22,10:54:30
PM,mszkopianski,SET ROLE,none,2020-06-22,10:56:13
SALES,ktarnows,ALTER,PRODUCTS,2020-06-22,10:56:14
PM,mwarzycha,LOGON,none,2020-06-22,10:57:00
PM,amaly,LOGON,none,2020-06-22,10:58:42
PM,ktarnows,LOGOFF,none,2020-06-22,10:58:45
SALES,app,INSERT,ORDERS,2020-06-22,11:00:34
PM,mwarzycha,UPDATE,DIVISIONS,2020-06-22,11:01:29
PM,zkrepy,SELECT,ASSIGNMENTS,2020-06-22,11:02:50
SALES,sbaszel,UPDATE,PRODUCTS,2020-06-22,11:03:25
PM,kespiel,SET ROLE,none,2020-06-22,11:05:35
PM,zfenicki,LOGOFF,none,2020-06-22,11:08:02
SALES,sbaszel,INSERT,WAREHOUSES,2020-06-22,11:08:29
PM,gnyski,LOGON,none,2020-06-22,11:10:47
PM,zfenicki,LOGON,none,2020-06-22,11:14:58
PM,mwarzycha,INSERT,DEPARTMENTS,2020-06-22,11:15:23
SALES,app,INSERT,ORDERS,2020-06-22,11:16:38
SALES,amaly,SELECT,DISTRIBUTORS,2020-06-22,11:19:24
PM,zkrepy,LOGOFF,none,2020-06-22,11:22:04
PM,mwyjko,LOGOFF,none,2020-06-22,11:24:09
SALES,sbaszel,DELETE,PRODUCTS,2020-06-22,11:25:13
PM,kespiel,ALTER USER,none,2020-06-22,11:27:59
PM,ktarnows,LOGON,none,2020-06-22,11:28:36
PM,gostrow,LOGON,none,2020-06-22,11:29:30
PM,aosinska,SELECT,TASKS,2020-06-22,11:29:55
SALES,gostrow,SELECT,ORDERS,2020-06-22,11:30:06
PM,mwarzycha,DELETE,EMPLOYEES,2020-06-22,11:30:36
SALES,amaly,SELECT,PRODUCTS,2020-06-22,11:31:40
PM,pskala,SELECT,ASSIGNMENTS,2020-06-22,11:33:12
PM,apuzon,INSERT,PAYMENTS,2020-06-22,11:34:00
PM,aosinska,LOGOFF,none,2020-06-22,11:35:50
PM,amaly,SELECT,CUSTOMERS,2020-06-22,11:36:52
PM,aosinska,LOGON,none,2020-06-22,11:37:13
PM,aosinska,UPDATE,PROJECT_CATEGORY,2020-06-22,11:41:36
SALES,sbaszel,UPDATE,WAREHOUSES,2020-06-22,11:42:20
SALES,sbaszel,SELECT,PRODUCTS,2020-06-22,11:43:08
PM,mjarcinska,SELECT,PROJECT_CATEGORY,2020-06-22,11:44:18
PM,sbaszel,LOGOFF,none,2020-06-22,11:44:45
PM,mszkopianski,DROP USER,none,2020-06-22,11:46:24
PM,mszkopianski,ALTER USER,none,2020-06-22,11:53:45
PM,kuszka,INSERT,CLIENTS,2020-06-22,11:54:18
PM,apuzon,SELECT,PAYMENTS,2020-06-22,11:54:20
PM,aosinska,INSERT,PROJECT_TYPE,2020-06-22,11:54:26
SALES,ktarnows,ALTER,DISTRIBUTORS,2020-06-22,11:56:38
SALES,zfenicki,UPDATE,PRODUCTS,2020-06-22,11:58:08
PM,apuzon,DELETE,PAYMENTS,2020-06-22,11:59:39
SALES,gostrow,UPDATE,WAREHOUSES,2020-06-22,12:02:37
SALES,app,SELECT,ORDERS,2020-06-22,12:04:32
PM,mwarzycha,DELETE,DIVISIONS,2020-06-22,12:07:48
SALES,amaly,SELECT,PRODUCTS,2020-06-22,12:07:49
PM,apuzon,INSERT,PAYMENTS,2020-06-22,12:11:40
PM,mjarcinska,DELETE,ASSIGNMENTS,2020-06-22,12:12:58
PM,sbaszel,LOGON,none,2020-06-22,12:14:24
PM,jsmidt,SELECT,TASKS,2020-06-22,12:14:31
PM,zkrepy,LOGON,none,2020-06-22,12:14:39
PM,mwarzycha,INSERT,SKILLS,2020-06-22,12:15:41
PM,amaly,LOGOFF,none,2020-06-22,12:15:55
PM,mjarcinska,INSERT,PROJECT_STATUS,2020-06-22,12:16:19
PM,kespiel,LOGOFF,none,2020-06-22,12:17:10
PM,tlalka,SELECT,ASSIGNMENTS,2020-06-22,12:19:36
PM,kuszka,INSERT,CLIENTS,2020-06-22,12:20:02
PM,kuszka,DELETE,CLIENTS,2020-06-22,12:20:41
PM,mwarzycha,LOGOFF,none,2020-06-22,12:20:56
PM,gnyski,UPDATE,CLIENTS,2020-06-22,12:24:05
PM,sbaszel,LOGOFF,none,2020-06-22,12:25:39
PM,mszkopianski,ALTER USER,none,2020-06-22,12:26:06
PM,amaly,LOGON,none,2020-06-22,12:27:24
SALES,amaly,SELECT,DISTRIBUTORS,2020-06-22,12:28:04
PM,zfenicki,INSERT,ASSIGNMENTS,2020-06-22,12:28:50
PM,apuzon,SELECT,PAYMENTS,2020-06-22,12:30:57
PM,kespiel,LOGON,none,2020-06-22,12:31:14
PM,zfenicki,LOGOFF,none,2020-06-22,12:31:58
PM,aosinska,LOGOFF,none,2020-06-22,12:38:35
SALES,app,SELECT,PRODUCTS,2020-06-22,12:38:47
PM,mwarzycha,LOGON,none,2020-06-22,12:39:19
PM,mszkopianski,CREATE TABLE,none,2020-06-22,12:41:55
PM,amaly,LOGOFF,none,2020-06-22,12:44:12
SALES,mwarzycha,SELECT,DISTRIBUTORS,2020-06-22,12:44:56
SALES,app,SELECT,ORDERS,2020-06-22,12:45:23
PM,ktarnows,LOGOFF,none,2020-06-22,12:45:24
PM,ktarnows,LOGON,none,2020-06-22,12:46:48
SALES,rbielik,UPDATE,WAREHOUSES,2020-06-22,12:48:02
PM,sbaszel,LOGON,none,2020-06-22,12:51:17
PM,mszkopianski,SET ROLE,none,2020-06-22,12:52:41
PM,adynka,LOGOFF,none,2020-06-22,12:54:07
PM,apuzon,LOGOFF,none,2020-06-22,12:54:41
PM,amaly,LOGON,none,2020-06-22,12:56:26
PM,kuszka,UPDATE,CLIENTS,2020-06-22,12:59:58
PM,gnyski,SELECT,CLIENTS,2020-06-22,13:00:30
PM,gnyski,LOGOFF,none,2020-06-22,13:01:33
PM,aosinska,LOGON,none,2020-06-22,13:03:21
PM,anowotworski,LOGON,none,2020-06-22,13:03:49
SALES,app,SELECT,ORDERS,2020-06-22,13:04:01
PM,mwyjko,LOGON,none,2020-06-22,13:04:40
PM,mszkopianski,SET ROLE,none,2020-06-22,13:05:32
SALES,sbaszel,UPDATE,PRODUCTS,2020-06-22,13:07:10
SALES,rbielik,SELECT,WAREHOUSES,2020-06-22,13:12:27
PM,aosinska,INSERT,PROJECTS,2020-06-22,13:14:01
PM,amaly,LOGOFF,none,2020-06-22,13:14:55
SALES,rbielik,SELECT,WAREHOUSES,2020-06-22,13:15:12
PM,mwyjko,UPDATE,TASKS,2020-06-22,13:16:58
PM,apuzon,LOGON,none,2020-06-22,13:17:13
PM,amaly,LOGON,none,2020-06-22,13:18:06
SALES,amaly,SELECT,PRODUCTS,2020-06-22,13:18:48
