System,User,Operation,Object,Date,Day,Time
1,16,8,12,20200616,2,112827
1,11,12,,20200616,2,112842
1,1,8,4,20200616,2,112919
1,11,13,,20200616,2,112947
1,15,1,,20200616,2,112949
1,15,4,8,20200616,2,113115
1,17,1,,20200616,2,113132
1,17,2,,20200616,2,113209
1,1,3,3,20200616,2,113342
2,20,4,18,20200616,2,113354
1,17,1,,20200616,2,113707
1,9,2,,20200616,2,113708
1,17,5,12,20200616,2,113710
1,2,3,2,20200616,2,113730
1,4,3,3,20200616,2,113847
2,21,3,18,20200616,2,113951
1,17,2,,20200616,2,113953
1,5,1,,20200616,2,114006
1,19,2,,20200616,2,114242
2,20,8,18,20200616,2,114253
2,20,8,18,20200616,2,114313
1,5,3,3,20200616,2,114404
1,19,1,,20200616,2,114841
1,16,2,,20200616,2,115057
1,6,3,4,20200616,2,115113
2,20,8,18,20200616,2,115129
2,19,3,17,20200616,2,115151
2,20,3,18,20200616,2,115212
2,20,8,18,20200616,2,115250
1,18,2,,20200616,2,115444
2,22,3,18,20200616,2,115708
1,11,14,,20200616,2,115841
1,14,8,11,20200616,2,115842
1,8,2,,20200616,2,115851
1,21,2,,20200616,2,120054
1,16,1,,20200616,2,120316
1,2,4,10,20200616,2,120337
1,21,1,,20200616,2,120403
1,10,1,,20200616,2,120406
1,8,1,,20200616,2,120407
1,5,2,,20200616,2,120414
1,16,3,12,20200616,2,120501
1,13,2,,20200616,2,120526
1,21,2,,20200616,2,120543
1,15,2,,20200616,2,120722
1,15,1,,20200616,2,121203
1,17,1,,20200616,2,121209
2,20,4,18,20200616,2,121236
1,14,8,19,20200616,2,121252
1,17,5,19,20200616,2,121310
1,17,2,,20200616,2,121421
1,10,13,,20200616,2,121515
1,21,1,,20200616,2,121617
1,12,1,,20200616,2,121712
1,12,8,2,20200616,2,121731
1,18,1,,20200616,2,121838
1,3,4,10,20200616,2,121911
2,22,4,15,20200616,2,121956
1,20,2,,20200616,2,122037
1,17,1,,20200616,2,122052
1,10,2,,20200616,2,122100
1,5,1,,20200616,2,122203
2,21,4,15,20200616,2,122247
1,12,4,2,20200616,2,122328
1,1,8,4,20200616,2,122330
1,21,2,,20200616,2,122339
1,2,3,10,20200616,2,122407
1,11,15,,20200616,2,122415
1,2,4,4,20200616,2,122500
1,15,8,8,20200616,2,122512
1,3,7,4,20200616,2,122602
1,20,1,,20200616,2,122829
1,16,8,10,20200616,2,122858
1,12,7,2,20200616,2,123127
1,1,4,9,20200616,2,123152
2,20,3,17,20200616,2,123207
1,13,1,,20200616,2,123246
2,20,8,18,20200616,2,123356
2,22,4,15,20200616,2,123501
1,22,2,,20200616,2,123800
2,12,4,17,20200616,2,123852
1,19,2,,20200616,2,123927
1,10,1,,20200616,2,124006
2,18,7,15,20200616,2,124059
1,15,7,8,20200616,2,124109
1,17,5,3,20200616,2,124148
1,15,3,8,20200616,2,124155
1,14,4,11,20200616,2,124157
1,11,14,,20200616,2,124213
2,13,3,15,20200616,2,124214
1,7,2,,20200616,2,124228
2,14,7,18,20200616,2,124248
1,6,3,3,20200616,2,124350
2,20,7,18,20200616,2,124426
2,12,4,17,20200616,2,124516
1,17,5,1,20200616,2,124528
1,4,3,4,20200616,2,124750
1,16,7,12,20200616,2,124834
1,16,8,10,20200616,2,124912
2,2,4,16,20200616,2,124929
1,21,1,,20200616,2,125011
1,16,7,14,20200616,2,125051
1,10,12,,20200616,2,125225
1,10,14,,20200616,2,125259
1,10,12,,20200616,2,125353
1,12,8,7,20200616,2,125426
1,17,5,3,20200616,2,125449
2,18,8,15,20200616,2,125938
1,16,4,10,20200616,2,130251
1,11,13,,20200616,2,130340
1,19,1,,20200616,2,130342
2,20,7,18,20200616,2,130415
1,10,2,,20200616,2,130602
1,3,3,12,20200616,2,130609
2,21,4,15,20200616,2,130618
1,19,2,,20200616,2,130628
1,4,2,,20200616,2,130727
1,18,2,,20200616,2,130802
1,10,1,,20200616,2,130807
1,19,1,,20200616,2,130818
2,21,3,15,20200616,2,130850
1,21,2,,20200616,2,130906
1,16,8,10,20200616,2,130929
2,17,5,18,20200616,2,130935
1,20,2,,20200616,2,131016
1,18,1,,20200616,2,131036
1,20,1,,20200616,2,131135
1,16,2,,20200616,2,131205
1,20,2,,20200616,2,131224
2,14,4,18,20200616,2,131239
1,17,2,,20200616,2,131248
2,14,8,18,20200616,2,131314
1,10,13,,20200616,2,131618
1,17,1,,20200616,2,131627
1,15,3,8,20200616,2,131700
1,17,5,1,20200616,2,131733
1,18,2,,20200616,2,131758
1,16,1,,20200616,2,131829
1,15,2,,20200616,2,131909
1,12,4,2,20200616,2,132107
1,17,5,5,20200616,2,132301
1,15,1,,20200616,2,132422
1,22,1,,20200616,2,132507
2,19,3,16,20200616,2,132510
1,10,15,,20200616,2,132514
1,22,2,,20200616,2,132604
1,20,1,,20200616,2,132737
2,20,4,18,20200616,2,132812
1,15,4,8,20200616,2,132829
1,18,1,,20200616,2,132928
1,17,2,,20200616,2,132931
2,20,4,18,20200616,2,132955
1,17,1,,20200616,2,133149
1,4,1,,20200616,2,133228
2,15,3,18,20200616,2,133255
2,20,3,18,20200616,2,133458
2,18,8,16,20200616,2,133509
2,20,3,18,20200616,2,133637
2,13,7,18,20200616,2,133721
1,17,2,,20200616,2,133724
1,21,1,,20200616,2,133737
1,10,11,,20200616,2,133831
1,14,2,,20200616,2,133854
1,10,11,,20200616,2,133856
2,20,8,18,20200616,2,134005
1,3,8,3,20200616,2,134010
1,17,1,,20200616,2,134023
1,4,3,4,20200616,2,134204
1,22,1,,20200616,2,134237
2,20,7,18,20200616,2,134250
1,17,5,14,20200616,2,134401
1,15,3,8,20200616,2,134450
1,20,2,,20200616,2,134622
1,10,14,,20200616,2,134705
1,12,8,7,20200616,2,134747
1,20,1,,20200616,2,135133
1,18,2,,20200616,2,135151
1,10,13,,20200616,2,135152
1,18,1,,20200616,2,135155
1,16,4,10,20200616,2,135331
1,10,11,,20200616,2,135357
2,20,4,18,20200616,2,135406
2,15,3,18,20200616,2,135415
1,16,8,12,20200616,2,135734
1,19,2,,20200616,2,135857
2,22,3,18,20200616,2,140115
1,11,2,,20200616,2,140132
1,15,8,8,20200616,2,140303
1,15,7,8,20200616,2,140350
1,13,2,,20200616,2,140457
1,11,1,,20200616,2,140520
2,2,4,16,20200616,2,140554
1,5,2,,20200616,2,140710
1,7,1,,20200616,2,140718
1,7,2,,20200616,2,140817
1,12,2,,20200616,2,141051
2,20,8,18,20200616,2,141359
2,18,8,15,20200616,2,141428
1,20,2,,20200616,2,141620
1,19,1,,20200616,2,141655
1,3,3,2,20200616,2,142037
2,19,3,16,20200616,2,142108
1,1,3,13,20200616,2,142127
1,3,7,10,20200616,2,142147
1,16,7,14,20200616,2,142200
1,17,2,,20200616,2,142302
1,14,1,,20200616,2,142428
2,18,4,15,20200616,2,142432
1,6,3,3,20200616,2,142533
1,12,1,,20200616,2,142611
1,5,1,,20200616,2,142716
1,15,7,8,20200616,2,142758
1,11,12,,20200616,2,142829
1,22,2,,20200616,2,142842
1,16,7,12,20200616,2,143137
1,15,4,8,20200616,2,143315
2,21,4,15,20200616,2,143419
1,20,1,,20200616,2,143733
1,19,2,,20200616,2,143735
2,20,4,18,20200616,2,143744
1,15,4,8,20200616,2,143810
1,16,3,10,20200616,2,143813
1,12,2,,20200616,2,143827
2,21,3,15,20200616,2,143828
1,9,1,,20200616,2,143932
1,15,7,8,20200616,2,143940
1,15,3,8,20200616,2,143955
2,18,7,16,20200616,2,144009
1,15,3,8,20200616,2,144117
1,15,3,8,20200616,2,144140
1,13,1,,20200616,2,144245
2,20,7,18,20200616,2,144252
1,19,1,,20200616,2,144355
1,22,1,,20200616,2,144438
2,22,3,15,20200616,2,144444
1,14,4,11,20200616,2,144448
1,15,8,8,20200616,2,144649
1,10,11,,20200616,2,144833
2,21,4,15,20200616,2,144908
1,16,7,14,20200616,2,145000
1,15,8,8,20200616,2,145039
1,16,8,12,20200616,2,145058
1,16,4,13,20200616,2,145107
1,17,1,,20200616,2,145307
1,14,7,19,20200616,2,145313
1,10,13,,20200616,2,145314
1,16,2,,20200616,2,145342
2,18,8,16,20200616,2,145351
1,16,1,,20200616,2,145407
1,1,3,4,20200616,2,145838
2,18,8,15,20200616,2,145848
1,4,2,,20200616,2,145852
1,13,7,19,20200616,2,145945
1,2,8,4,20200616,2,150054
1,18,2,,20200616,2,150110
1,2,8,9,20200616,2,150138
2,20,3,17,20200616,2,150213
1,17,5,12,20200616,2,150326
1,4,1,,20200616,2,150550
2,20,4,18,20200616,2,150633
1,13,2,,20200616,2,150643
1,2,2,,20200616,2,150754
1,4,3,4,20200616,2,150839
2,20,3,18,20200616,2,151009
1,10,14,,20200616,2,151237
2,20,7,18,20200616,2,151329
1,18,1,,20200616,2,151332
1,12,1,,20200616,2,151358
2,18,8,16,20200616,2,151528
2,21,3,15,20200616,2,151537
1,17,2,,20200616,2,151633
1,10,13,,20200616,2,151642
1,19,2,,20200616,2,151852
2,21,4,15,20200616,2,151859
1,2,1,,20200616,2,152238
1,17,1,,20200616,2,152318
2,18,7,16,20200616,2,152322
2,21,4,15,20200616,2,152344
1,15,7,8,20200616,2,152503
1,15,8,8,20200616,2,152531
1,19,1,,20200616,2,152652
1,6,2,,20200616,2,152703
1,11,14,,20200616,2,152723
2,19,3,16,20200616,2,152743
1,21,2,,20200616,2,152753
1,19,2,,20200616,2,152811
1,2,3,5,20200616,2,152850
1,21,1,,20200616,2,153355
1,13,1,,20200616,2,153556
1,12,2,,20200616,2,153655
1,13,8,19,20200616,2,153834
1,18,2,,20200616,2,153844
1,4,3,3,20200616,2,153959
1,16,3,11,20200616,2,154031
2,20,8,18,20200616,2,154052
2,21,3,15,20200616,2,154203
1,12,1,,20200616,2,154234
1,10,12,,20200616,2,154248
2,12,8,17,20200616,2,154303
2,20,4,18,20200616,2,154437
2,21,3,15,20200616,2,154548
1,15,8,8,20200616,2,154555
2,20,4,18,20200616,2,154718
1,16,7,13,20200616,2,154731
1,16,4,12,20200616,2,154750
1,19,1,,20200616,2,154759
1,10,13,,20200616,2,154912
1,15,7,8,20200616,2,154913
1,11,2,,20200616,2,154929
1,19,2,,20200616,2,154957
1,12,7,2,20200616,2,155102
1,16,2,,20200616,2,155259
1,10,14,,20200616,2,155353
1,16,1,,20200616,2,155553
2,20,8,18,20200616,2,155600
1,16,3,13,20200616,2,155612
1,1,2,,20200616,2,155752
1,19,1,,20200616,2,155817
1,1,1,,20200616,2,155819
1,16,8,10,20200616,2,155909
2,13,7,18,20200616,2,160031
1,18,1,,20200616,2,160251
1,1,4,3,20200616,2,160338
2,12,8,17,20200616,2,160641
1,15,3,8,20200616,2,160700
2,20,7,18,20200616,2,160712
1,12,8,7,20200616,2,161131
1,4,2,,20200616,2,161212
1,17,5,7,20200616,2,161238
1,10,13,,20200616,2,161327
1,12,8,2,20200616,2,161605
2,20,7,18,20200616,2,161747
1,1,3,12,20200616,2,161755
1,16,3,12,20200616,2,161846
1,22,2,,20200616,2,161853
2,18,4,15,20200616,2,161947
1,5,2,,20200616,2,162307
1,3,4,11,20200616,2,162400
1,18,2,,20200616,2,162527
1,18,1,,20200616,2,162627
1,10,2,,20200616,2,162720
2,18,3,15,20200616,2,162733
1,13,3,11,20200616,2,162815
1,12,8,1,20200616,2,162840
2,18,7,16,20200616,2,162856
1,15,4,8,20200616,2,163013
1,15,3,8,20200616,2,163149
1,20,2,,20200616,2,163221
1,17,5,9,20200616,2,163301
1,13,8,19,20200616,2,163307
1,17,5,9,20200616,2,163320
1,6,1,,20200616,2,163405
1,16,3,19,20200616,2,163446
1,14,7,19,20200616,2,163535
1,3,2,,20200616,2,163612
1,20,1,,20200616,2,163637
1,17,5,8,20200616,2,163758
1,19,2,,20200616,2,163843
1,17,2,,20200616,2,163911
1,18,2,,20200616,2,163916
1,15,4,8,20200616,2,164214
1,11,1,,20200616,2,164225
1,14,7,11,20200616,2,164246
1,19,1,,20200616,2,164259
1,16,4,13,20200616,2,164317
1,22,1,,20200616,2,164320
2,14,7,18,20200616,2,164334
1,19,2,,20200616,2,164343
1,17,1,,20200616,2,164446
1,18,1,,20200616,2,164520
1,2,4,11,20200616,2,164620
1,8,2,,20200616,2,164627
2,17,5,16,20200616,2,164700
1,10,1,,20200616,2,164726
1,15,7,8,20200616,2,164746
2,18,8,15,20200616,2,164805
1,3,1,,20200616,2,164937
1,2,7,4,20200616,2,165050
2,18,8,16,20200616,2,165148
1,16,7,13,20200616,2,165223
2,18,4,16,20200616,2,165253
1,16,3,10,20200616,2,165302
1,17,5,10,20200616,2,165328
1,17,2,,20200616,2,165437
2,20,3,17,20200616,2,165439
2,18,7,16,20200616,2,165451
1,19,1,,20200616,2,165548
2,19,3,18,20200616,2,165613
1,16,8,14,20200616,2,165721
2,18,8,16,20200616,2,165801
1,13,3,19,20200616,2,165839
1,9,3,3,20200616,2,165912
1,1,8,4,20200616,2,165952
2,12,4,17,20200617,3,90005
1,11,14,,20200617,3,90035
1,16,2,,20200617,3,90110
2,20,8,18,20200617,3,90112
1,14,2,,20200617,3,90202
1,3,8,9,20200617,3,90306
1,3,7,10,20200617,3,90340
2,19,3,18,20200617,3,90511
2,19,3,16,20200617,3,90533
1,15,4,8,20200617,3,90540
2,20,4,18,20200617,3,90540
1,15,4,8,20200617,3,90604
2,18,4,15,20200617,3,90617
1,14,1,,20200617,3,90640
2,21,3,15,20200617,3,90650
1,12,7,2,20200617,3,90829
2,20,8,18,20200617,3,90919
1,13,4,11,20200617,3,90922
1,12,2,,20200617,3,90930
1,11,14,,20200617,3,91045
1,17,1,,20200617,3,91233
1,13,8,19,20200617,3,91356
1,20,2,,20200617,3,91444
1,4,1,,20200617,3,91529
1,18,2,,20200617,3,91533
1,15,4,8,20200617,3,91610
1,10,15,,20200617,3,91650
1,19,2,,20200617,3,91722
1,16,1,,20200617,3,91933
1,13,2,,20200617,3,91936
1,13,1,,20200617,3,92007
1,3,8,4,20200617,3,92053
1,9,3,3,20200617,3,92057
1,16,3,11,20200617,3,92144
1,10,12,,20200617,3,92346
1,5,1,,20200617,3,92509
1,14,3,19,20200617,3,92514
1,1,7,4,20200617,3,92520
1,13,2,,20200617,3,92621
1,16,8,12,20200617,3,92952
1,14,8,19,20200617,3,93024
1,3,7,10,20200617,3,93054
1,15,3,8,20200617,3,93225
1,1,7,10,20200617,3,93244
1,14,4,19,20200617,3,93321
1,16,7,14,20200617,3,93430
1,20,1,,20200617,3,93625
1,21,2,,20200617,3,93627
1,19,1,,20200617,3,93713
1,12,1,,20200617,3,93725
1,10,12,,20200617,3,93815
2,19,3,18,20200617,3,94011
1,18,1,,20200617,3,94101
1,11,14,,20200617,3,94233
1,22,2,,20200617,3,94241
1,10,11,,20200617,3,94303
1,13,1,,20200617,3,94320
1,14,2,,20200617,3,94336
1,22,1,,20200617,3,94435
1,7,1,,20200617,3,94449
1,17,5,3,20200617,3,94604
2,20,8,18,20200617,3,94638
1,17,5,14,20200617,3,94830
1,10,11,,20200617,3,94834
1,1,2,,20200617,3,94857
2,20,7,18,20200617,3,95002
1,12,7,6,20200617,3,95002
2,20,4,18,20200617,3,95035
1,3,8,3,20200617,3,95049
1,21,1,,20200617,3,95233
1,17,5,2,20200617,3,95300
1,15,8,8,20200617,3,95305
1,11,13,,20200617,3,95317
1,1,1,,20200617,3,95335
1,4,3,4,20200617,3,95530
2,19,3,18,20200617,3,95553
1,22,2,,20200617,3,95605
1,12,7,7,20200617,3,95718
2,18,4,16,20200617,3,95823
2,20,8,18,20200617,3,95910
1,17,2,,20200617,3,95952
1,12,4,5,20200617,3,100018
1,22,1,,20200617,3,100036
1,12,7,5,20200617,3,100043
1,12,2,,20200617,3,100100
1,12,1,,20200617,3,100327
2,18,7,16,20200617,3,100346
1,12,7,7,20200617,3,100610
2,18,7,15,20200617,3,100612
1,15,7,8,20200617,3,100627
1,11,12,,20200617,3,100651
1,12,8,6,20200617,3,100654
1,15,2,,20200617,3,100708
2,18,4,16,20200617,3,100708
2,18,3,16,20200617,3,100805
1,20,2,,20200617,3,100818
1,5,3,4,20200617,3,101336
1,21,2,,20200617,3,101353
1,13,3,19,20200617,3,101620
1,17,1,,20200617,3,101624
1,16,8,14,20200617,3,101726
1,12,3,5,20200617,3,101733
1,19,3,19,20200617,3,101758
1,10,12,,20200617,3,101850
1,2,7,9,20200617,3,101857
1,15,1,,20200617,3,101912
1,21,1,,20200617,3,101930
1,11,2,,20200617,3,101953
1,11,1,,20200617,3,102026
1,15,2,,20200617,3,102109
2,21,4,15,20200617,3,102423
2,21,4,15,20200617,3,102630
2,22,3,15,20200617,3,102804
1,15,1,,20200617,3,102822
1,18,2,,20200617,3,102902
1,8,1,,20200617,3,102942
1,10,11,,20200617,3,102958
1,17,2,,20200617,3,103013
1,1,4,4,20200617,3,103128
1,12,7,7,20200617,3,103151
1,13,7,19,20200617,3,103213
1,18,1,,20200617,3,103424
1,6,2,,20200617,3,103452
2,22,3,18,20200617,3,103554
1,20,1,,20200617,3,103836
1,12,4,2,20200617,3,103916
1,13,8,11,20200617,3,103923
1,6,1,,20200617,3,103934
2,18,8,15,20200617,3,104013
1,22,2,,20200617,3,104029
1,12,2,,20200617,3,104124
1,15,8,8,20200617,3,104307
1,17,1,,20200617,3,104425
1,2,8,3,20200617,3,104512
2,18,7,16,20200617,3,104538
2,20,4,18,20200617,3,104745
1,16,2,,20200617,3,104902
1,12,1,,20200617,3,105001
1,12,8,2,20200617,3,105027
1,12,4,7,20200617,3,105133
1,19,2,,20200617,3,105416
1,17,2,,20200617,3,105501
1,11,15,,20200617,3,105501
1,15,8,8,20200617,3,105515
1,2,7,3,20200617,3,105704
1,4,3,4,20200617,3,105839
2,20,4,18,20200617,3,105844
2,20,4,18,20200617,3,105924
1,22,1,,20200617,3,105937
2,21,3,15,20200617,3,105938
1,8,2,,20200617,3,110103
2,21,3,15,20200617,3,110227
1,19,1,,20200617,3,110828
1,17,1,,20200617,3,111017
2,12,8,17,20200617,3,111052
1,12,8,7,20200617,3,111128
1,17,5,1,20200617,3,111133
2,12,8,17,20200617,3,111212
1,18,2,,20200617,3,111257
2,12,3,17,20200617,3,111356
1,2,7,4,20200617,3,111626
1,20,2,,20200617,3,111645
2,17,5,16,20200617,3,112023
1,12,4,1,20200617,3,112110
1,10,12,,20200617,3,112146
1,12,4,5,20200617,3,112223
2,19,3,16,20200617,3,112251
1,1,3,9,20200617,3,112404
1,17,2,,20200617,3,112613
1,18,1,,20200617,3,112711
1,21,2,,20200617,3,112745
1,15,2,,20200617,3,112809
1,16,1,,20200617,3,112842
1,17,1,,20200617,3,112921
1,20,1,,20200617,3,113039
1,21,1,,20200617,3,113202
1,19,2,,20200617,3,113329
2,21,3,18,20200617,3,113421
1,14,1,,20200617,3,113514
2,18,4,16,20200617,3,113541
2,21,3,15,20200617,3,113559
1,17,2,,20200617,3,113658
2,22,3,18,20200617,3,113809
1,1,4,3,20200617,3,113905
1,15,1,,20200617,3,113911
1,17,1,,20200617,3,114101
2,13,7,18,20200617,3,114124
1,16,8,14,20200617,3,114131
2,18,7,16,20200617,3,114134
1,13,8,19,20200617,3,114209
2,18,7,16,20200617,3,114225
1,15,2,,20200617,3,114318
1,18,2,,20200617,3,114319
2,20,4,18,20200617,3,114334
1,3,3,13,20200617,3,114435
1,18,1,,20200617,3,114441
2,18,8,15,20200617,3,114618
1,19,1,,20200617,3,114848
1,10,11,,20200617,3,114932
1,15,1,,20200617,3,115022
2,13,8,18,20200617,3,115147
1,10,2,,20200617,3,115506
1,16,8,14,20200617,3,115600
1,17,2,,20200617,3,115729
1,18,2,,20200617,3,115803
1,16,8,14,20200617,3,115823
1,13,2,,20200617,3,115949
1,4,2,,20200617,3,120006
1,8,1,,20200617,3,120313
1,17,1,,20200617,3,120413
1,12,7,2,20200617,3,120435
2,22,3,15,20200617,3,120517
1,7,2,,20200617,3,120646
2,19,3,16,20200617,3,120700
1,15,8,8,20200617,3,120737
1,19,2,,20200617,3,120813
1,2,3,14,20200617,3,120818
2,20,3,18,20200617,3,120859
1,11,11,,20200617,3,120951
1,16,4,10,20200617,3,121001
1,12,2,,20200617,3,121018
1,15,8,8,20200617,3,121217
1,2,2,,20200617,3,121233
1,16,7,13,20200617,3,121309
1,19,1,,20200617,3,121309
1,15,2,,20200617,3,121347
1,18,1,,20200617,3,121402
1,11,14,,20200617,3,121419
2,18,7,15,20200617,3,121447
2,18,3,15,20200617,3,121449
2,21,4,15,20200617,3,121500
1,10,1,,20200617,3,121528
1,8,2,,20200617,3,121541
2,18,3,15,20200617,3,121625
1,7,1,,20200617,3,121747
1,16,4,12,20200617,3,121808
1,12,1,,20200617,3,121828
1,2,1,,20200617,3,121840
1,15,1,,20200617,3,121844
2,20,3,18,20200617,3,122026
1,18,2,,20200617,3,122032
1,20,2,,20200617,3,122038
1,2,7,4,20200617,3,122050
1,11,13,,20200617,3,122107
1,18,1,,20200617,3,122123
1,15,7,8,20200617,3,122159
1,16,8,10,20200617,3,122229
2,14,8,18,20200617,3,122658
2,18,7,16,20200617,3,122731
1,16,2,,20200617,3,122743
2,12,3,17,20200617,3,122744
1,15,4,8,20200617,3,122801
1,12,4,5,20200617,3,122801
2,22,3,18,20200617,3,123034
1,3,7,4,20200617,3,123113
2,18,3,15,20200617,3,123137
1,16,1,,20200617,3,123252
1,3,7,4,20200617,3,123306
1,3,3,9,20200617,3,123406
1,17,5,10,20200617,3,123628
1,1,8,3,20200617,3,123800
1,16,2,,20200617,3,123832
1,14,7,19,20200617,3,124105
1,3,8,3,20200617,3,124200
1,3,8,9,20200617,3,124209
1,17,5,6,20200617,3,124313
2,17,5,15,20200617,3,124330
1,17,2,,20200617,3,124410
1,11,11,,20200617,3,124623
1,16,1,,20200617,3,124645
1,13,1,,20200617,3,124703
2,22,4,15,20200617,3,124812
1,20,1,,20200617,3,124909
2,22,3,18,20200617,3,125017
1,16,3,19,20200617,3,125034
2,18,8,16,20200617,3,125121
1,17,1,,20200617,3,125226
1,2,2,,20200617,3,125408
1,15,2,,20200617,3,125638
1,3,2,,20200617,3,125719
1,7,3,4,20200617,3,125835
1,12,2,,20200617,3,130020
1,19,2,,20200617,3,130040
2,22,4,15,20200617,3,130149
2,22,3,15,20200617,3,130238
1,12,1,,20200617,3,130340
1,11,13,,20200617,3,130644
1,13,8,19,20200617,3,130659
1,16,7,12,20200617,3,130738
1,10,2,,20200617,3,130748
1,14,7,19,20200617,3,130750
1,19,1,,20200617,3,130827
1,15,1,,20200617,3,130910
1,1,8,4,20200617,3,130915
1,13,7,19,20200617,3,131040
1,12,4,7,20200617,3,131158
2,22,3,15,20200617,3,131217
1,13,7,11,20200617,3,131237
2,14,7,18,20200617,3,131314
1,20,2,,20200617,3,131455
1,16,8,13,20200617,3,131528
2,18,7,15,20200617,3,131545
1,17,5,6,20200617,3,131751
1,2,1,,20200617,3,131935
1,20,1,,20200617,3,132034
1,12,2,,20200617,3,132051
1,10,1,,20200617,3,132256
1,13,8,11,20200617,3,132328
2,19,3,18,20200617,3,132431
1,11,11,,20200617,3,132503
1,4,1,,20200617,3,132517
1,19,2,,20200617,3,132535
1,5,2,,20200617,3,132538
2,20,8,18,20200617,3,132558
1,21,2,,20200617,3,132701
1,17,2,,20200617,3,132737
1,15,8,8,20200617,3,132747
2,15,3,18,20200617,3,132926
1,14,7,11,20200617,3,132959
1,12,1,,20200617,3,133127
1,12,7,2,20200617,3,133127
1,16,4,13,20200617,3,133128
1,17,1,,20200617,3,133255
2,20,8,18,20200617,3,133513
1,16,3,14,20200617,3,133534
1,13,7,11,20200617,3,133626
1,21,1,,20200617,3,133647
2,14,7,18,20200617,3,133731
1,2,4,3,20200617,3,133751
1,2,7,4,20200617,3,134026
1,12,3,2,20200617,3,134142
1,11,13,,20200617,3,134215
1,12,7,7,20200617,3,134319
2,18,3,16,20200617,3,134320
1,15,7,8,20200617,3,134321
1,10,2,,20200617,3,134338
1,21,2,,20200617,3,134405
2,14,4,18,20200617,3,134407
1,17,2,,20200617,3,134555
1,15,4,8,20200617,3,134557
2,13,4,18,20200617,3,134628
2,14,4,18,20200617,3,134659
1,6,2,,20200617,3,134703
1,7,3,3,20200617,3,134752
1,19,1,,20200617,3,135013
1,17,1,,20200617,3,135049
1,12,4,1,20200617,3,135057
1,16,8,12,20200617,3,135125
1,11,2,,20200617,3,135357
2,13,7,18,20200617,3,135528
2,19,3,17,20200617,3,135531
2,13,8,18,20200617,3,135656
1,17,2,,20200617,3,135746
1,17,1,,20200617,3,135920
2,18,8,16,20200617,3,140123
1,21,1,,20200617,3,140130
2,20,4,18,20200617,3,140402
1,16,4,13,20200617,3,140500
1,17,5,7,20200617,3,140501
1,12,3,1,20200617,3,140504
1,10,1,,20200617,3,140713
1,7,2,,20200617,3,140833
1,18,2,,20200617,3,141229
1,18,1,,20200617,3,141258
1,11,1,,20200617,3,141259
1,11,11,,20200617,3,141305
1,10,13,,20200617,3,141311
2,18,8,15,20200617,3,141347
1,16,2,,20200617,3,141416
2,13,8,18,20200617,3,141436
2,12,4,17,20200617,3,141741
1,18,2,,20200617,3,141835
1,2,4,4,20200617,3,142002
1,17,5,4,20200617,3,142016
1,17,5,2,20200617,3,142021
1,20,2,,20200617,3,142057
1,17,2,,20200617,3,142119
2,14,8,18,20200617,3,142304
1,19,2,,20200617,3,142312
1,20,1,,20200617,3,142321
1,17,1,,20200617,3,142824
1,17,2,,20200617,3,142829
2,22,3,18,20200617,3,142838
1,17,1,,20200617,3,142927
1,19,1,,20200617,3,143014
1,18,1,,20200617,3,143100
1,19,2,,20200617,3,143155
1,16,1,,20200617,3,143229
2,20,7,18,20200617,3,143435
1,19,1,,20200617,3,143439
1,14,2,,20200617,3,143448
1,15,8,8,20200617,3,143544
2,18,3,16,20200617,3,143641
2,19,3,17,20200617,3,143802
1,16,7,12,20200617,3,143930
1,10,13,,20200617,3,144124
1,2,3,14,20200617,3,144215
1,15,7,8,20200617,3,144222
2,15,3,18,20200617,3,144224
2,18,7,16,20200617,3,144239
1,19,3,19,20200617,3,144247
1,2,3,10,20200617,3,144248
1,17,2,,20200617,3,144319
2,12,8,17,20200617,3,144328
1,11,14,,20200617,3,144350
1,10,15,,20200617,3,144355
1,15,4,8,20200617,3,144426
1,3,1,,20200617,3,144434
1,15,2,,20200617,3,144451
1,15,1,,20200617,3,144516
2,19,3,18,20200617,3,144524
1,19,2,,20200617,3,144552
1,22,2,,20200617,3,144627
1,17,1,,20200617,3,144646
1,22,1,,20200617,3,144737
1,1,8,4,20200617,3,144916
1,15,8,8,20200617,3,145020
1,2,8,3,20200617,3,145022
1,19,1,,20200617,3,145225
2,21,4,15,20200617,3,145231
1,1,2,,20200617,3,145249
1,5,1,,20200617,3,145509
1,17,2,,20200617,3,145551
2,19,3,16,20200617,3,145651
1,12,2,,20200617,3,145755
1,9,2,,20200617,3,145805
1,19,2,,20200617,3,145841
1,12,1,,20200617,3,150004
2,21,4,15,20200617,3,150006
1,10,15,,20200617,3,150057
1,17,1,,20200617,3,150100
2,15,3,18,20200617,3,150125
2,18,4,16,20200617,3,150127
1,10,2,,20200617,3,150204
1,16,4,10,20200617,3,150325
1,16,7,13,20200617,3,150410
1,19,1,,20200617,3,150419
1,11,12,,20200617,3,150627
1,12,3,5,20200617,3,150721
2,13,3,17,20200617,3,150940
1,4,3,3,20200617,3,151057
1,3,7,3,20200617,3,151116
1,11,2,,20200617,3,151439
1,16,8,13,20200617,3,151559
1,11,1,,20200617,3,151808
1,9,1,,20200617,3,151837
1,15,2,,20200617,3,151907
1,17,5,9,20200617,3,151926
1,3,2,,20200617,3,151927
2,20,7,18,20200617,3,152003
1,19,3,19,20200617,3,152021
1,13,4,19,20200617,3,152136
