System,User,Operation,Object,Date,Time
PM,ktarnows,LOGON,none,2020-04-07,19:42:52
PM,adynka,LOGOFF,none,2020-04-17,08:53:42
PM,ktarnows,LOGOFF,none,2020-02-11,02:54:09
PM,pskala,SELECT,ASSIGNMENTS,2020-06-02,18:03:53
PM,sbaszel,LOGON,none,2020-03-05,22:18:23
SALES,amaly,SELECT,PRODUCTS,2020-06-11,05:35:39
PM,apuzon,INSERT,PAYMENTS,2020-02-24,21:23:17
PM,app,LOGON,none,2020-02-26,08:08:32
PM,mszkopianski,SET ROLE,none,2020-05-07,00:18:43
PM,aosinska,SELECT,TASKS,2020-01-14,23:44:28
SALES,sbaszel,INSERT,WAREHOUSES,2020-05-27,03:45:22
PM,mwarzycha,UPDATE,SKILLS,2020-04-08,06:32:35
SALES,gostrow,SELECT,WAREHOUSES,2020-01-20,02:46:27
SALES,amaly,SELECT,PRODUCTS,2020-04-03,22:17:17
SALES,mwarzycha,UPDATE,DISTRIBUTORS,2020-01-22,00:15:31
PM,amaly,LOGOFF,none,2020-05-19,00:21:00
PM,gnyski,LOGOFF,none,2020-02-28,23:04:27
PM,mwarzycha,INSERT,DEPARTMENTS,2020-05-13,03:30:52
PM,ktarnows,LOGON,none,2020-08-19,05:57:43
PM,zfenicki,LOGOFF,none,2020-07-08,23:41:41
PM,amaly,LOGON,none,2020-07-08,23:08:39
PM,kuszka,DELETE,CLIENTS,2020-05-13,04:49:19
PM,mjarcinska,LOGON,none,2020-01-16,01:02:25
PM,aosinska,UPDATE,PROJECT_CATEGORY,2020-01-24,04:10:41
PM,anowotworski,LOGOFF,none,2020-02-19,05:05:23
SALES,mwarzycha,INSERT,DISTRIBUTORS,2020-08-11,20:23:34
PM,kuszka,UPDATE,CUSTOMERS,2020-06-22,03:22:23
PM,mwyjko,LOGOFF,none,2020-02-03,02:18:46
SALES,app,DELETE,ORDERS,2020-04-30,21:50:03
PM,amaly,SELECT,CUSTOMERS,2020-04-08,21:36:11
PM,tlalka,LOGOFF,none,2020-03-18,20:01:37
PM,aosinska,INSERT,PROJECT_CATEGORY,2020-01-17,21:08:59
PM,jsmidt,LOGOFF,none,2020-07-15,03:59:53
PM,kespiel,LOGON,none,2020-01-10,05:24:44
PM,mjarcinska,LOGOFF,none,2020-03-05,03:11:18
PM,amaly,LOGOFF,none,2020-07-02,08:56:30
SALES,kuszka,DELETE,ORDERS,2020-05-07,00:47:33
PM,mjarcinska,LOGON,none,2020-05-28,00:57:23
PM,kespiel,CREATE TABLE,none,2020-04-21,19:15:37
SALES,ktarnows,ALTER,ORDERS,2020-07-06,19:18:53
PM,apuzon,LOGOFF,none,2020-01-07,04:12:57
PM,amaly,LOGON,none,2020-04-16,23:41:27
PM,apuzon,LOGON,none,2020-08-17,22:49:01
PM,aosinska,INSERT,PROJECT_TYPE,2020-02-12,04:42:04
PM,ktarnows,LOGOFF,none,2020-06-10,05:26:51
SALES,app,UPDATE,ORDERS,2020-03-16,19:21:58
PM,gnyski,LOGON,none,2020-07-14,00:34:33
PM,ktarnows,LOGON,none,2020-04-08,06:37:38
PM,gnyski,UPDATE,CUSTOMERS,2020-01-13,05:17:23
SALES,kuszka,SELECT,WAREHOUSES,2020-03-24,23:58:49
PM,zkrepy,SELECT,ASSIGNMENTS,2020-07-09,04:28:37
PM,ktarnows,LOGOFF,none,2020-03-03,18:03:49
PM,adynka,LOGON,none,2020-02-24,23:43:12
PM,anowotworski,LOGON,none,2020-04-27,01:51:06
PM,gnyski,LOGOFF,none,2020-04-23,20:48:57
PM,ktarnows,LOGON,none,2020-01-22,08:39:54
PM,ktarnows,ALTER,CUSTOMERS,2020-07-14,05:27:36
PM,jsmidt,LOGON,none,2020-05-11,07:38:13
PM,mwarzycha,DELETE,EXPERIENCES,2020-03-17,03:14:17
SALES,rbielik,UPDATE,WAREHOUSES,2020-04-08,00:19:40
PM,mwarzycha,LOGOFF,none,2020-05-11,04:58:35
SALES,app,SELECT,PRODUCTS,2020-01-14,00:33:32
PM,anowotworski,SELECT,TASKS,2020-04-23,17:42:02
SALES,app,UPDATE,ORDERS,2020-02-26,02:09:07
PM,zkrepy,LOGOFF,none,2020-01-10,02:47:27
PM,mjarcinska,SELECT,PROJECT_STATUS,2020-04-06,00:07:57
PM,ktarnows,LOGOFF,none,2020-04-24,04:01:03
PM,kespiel,CREATE ROLE,none,2020-01-22,20:45:54
PM,jsmidt,SELECT,ASSIGNMENTS,2020-07-23,01:52:02
PM,kespiel,DROP USER,none,2020-05-08,23:36:54
PM,gnyski,LOGON,none,2020-03-20,23:18:34
PM,amaly,LOGOFF,none,2020-04-29,08:18:42
PM,anowotworski,SELECT,ASSIGNMENTS,2020-06-26,05:50:10
PM,aosinska,UPDATE,PROJECT_TYPE,2020-06-18,06:52:17
SALES,gnyski,INSERT,ORDERS,2020-02-25,23:59:31
PM,zfenicki,LOGON,none,2020-02-05,05:08:05
PM,kuszka,DELETE,CLIENTS,2020-06-26,00:44:08
PM,apuzon,DELETE,PAYMENTS,2020-04-15,18:21:49
PM,mjarcinska,INSERT,PROJECT_DETAILS,2020-03-24,06:18:21
PM,amaly,LOGON,none,2020-06-15,23:42:35
PM,aosinska,SELECT,PAYMENTS,2020-01-20,04:39:41
PM,apuzon,UPDATE,PAYMENTS,2020-06-29,18:01:13
PM,kuszka,INSERT,CLIENTS,2020-03-25,07:49:53
PM,mwarzycha,LOGON,none,2020-06-30,05:43:13
SALES,sbaszel,DELETE,PRODUCTS,2020-08-03,23:09:47
SALES,kuszka,DELETE,ORDERS,2020-03-10,07:20:19
PM,apuzon,LOGOFF,none,2020-07-10,02:04:34
PM,aosinska,LOGOFF,none,2020-02-14,20:28:44
SALES,rbielik,SELECT,ORDERS,2020-08-28,08:08:06
PM,apuzon,LOGON,none,2020-01-30,17:47:28
SALES,rbielik,UPDATE,WAREHOUSES,2020-03-12,01:46:06
PM,apuzon,SELECT,PAYMENTS,2020-03-03,22:52:25
PM,mwarzycha,SELECT,DEPARTMENTS,2020-08-04,22:07:14
SALES,gostrow,SELECT,ORDERS,2020-03-05,06:36:45
PM,ktarnows,LOGON,none,2020-03-19,21:47:31
SALES,gostrow,UPDATE,WAREHOUSES,2020-02-20,08:54:27
SALES,app,SELECT,DISTRIBUTORS,2020-01-03,20:29:01
PM,kespiel,DROP USER,none,2020-04-15,07:27:21
PM,apuzon,DELETE,PAYMENTS,2020-03-27,02:10:11
SALES,amaly,SELECT,DISTRIBUTORS,2020-07-22,19:45:10
SALES,apuzon,SELECT,ORDERS,2020-03-17,03:21:11
PM,jsmidt,LOGOFF,none,2020-04-24,06:21:47
SALES,gnyski,SELECT,DISTRIBUTORS,2020-07-16,23:56:13
SALES,app,UPDATE,ORDERS,2020-05-04,07:07:16
PM,amaly,LOGOFF,none,2020-06-25,17:29:27
PM,zfenicki,SELECT,CUSTOMERS,2020-04-13,04:30:26
PM,mwyjko,LOGON,none,2020-02-26,23:35:26
PM,apuzon,SELECT,PAYMENTS,2020-08-13,21:23:54
PM,mwarzycha,INSERT,EMPLOYEES,2020-05-14,04:12:44
PM,apuzon,DELETE,PAYMENTS,2020-01-10,00:52:02
PM,apuzon,INSERT,PAYMENTS,2020-04-01,04:07:47
PM,ktarnows,LOGOFF,none,2020-04-09,20:55:39
PM,zfenicki,INSERT,PROJECT_DETAILS,2020-03-24,03:33:23
PM,mszkopianski,CREATE ROLE,none,2020-02-24,21:32:24
PM,aosinska,LOGON,none,2020-03-04,08:10:39
PM,mwarzycha,UPDATE,EMPLOYEES,2020-08-10,07:55:04
PM,aosinska,INSERT,PROJECT_CATEGORY,2020-08-26,02:28:53
PM,apuzon,LOGOFF,none,2020-01-16,02:59:45
PM,mwarzycha,SELECT,DIVISIONS,2020-04-02,07:35:30
PM,rbielik,LOGOFF,none,2020-06-04,02:55:51
PM,apuzon,LOGON,none,2020-03-09,00:11:14
PM,kespiel,CREATE TABLE,none,2020-03-17,02:40:46
PM,gostrow,LOGOFF,none,2020-01-03,00:52:11
PM,gostrow,LOGON,none,2020-01-28,01:39:22
PM,apuzon,DELETE,PAYMENTS,2020-08-24,08:36:35
PM,zfenicki,SELECT,PROJECT_DETAILS,2020-05-15,17:26:21
PM,sbaszel,LOGOFF,none,2020-06-29,06:45:02
PM,amaly,LOGON,none,2020-04-24,05:50:34
SALES,app,SELECT,PRODUCTS,2020-04-02,08:00:57
PM,rbielik,LOGON,none,2020-01-27,05:01:17
SALES,kuszka,INSERT,ORDERS,2020-02-12,17:38:51
PM,zfenicki,UPDATE,PROJECTS,2020-03-16,02:49:24
PM,apuzon,SELECT,PAYMENTS,2020-03-26,19:16:49
PM,apuzon,LOGOFF,none,2020-08-11,21:29:18
PM,rbielik,LOGOFF,none,2020-08-03,07:23:35
PM,ktarnows,LOGON,none,2020-06-19,06:23:59
PM,aosinska,SELECT,TASKS,2020-07-27,23:12:09
PM,anowotworski,LOGOFF,none,2020-03-20,02:00:34
PM,pskala,SELECT,ASSIGNMENTS,2020-06-08,02:48:19
PM,mszkopianski,ALTER USER,none,2020-03-13,23:26:37
PM,apuzon,LOGON,none,2020-05-26,00:00:33
PM,kespiel,CREATE TABLE,none,2020-04-02,23:21:22
PM,rbielik,LOGON,none,2020-02-18,04:21:24
PM,aosinska,UPDATE,PROJECTS,2020-02-20,21:52:19
PM,sbaszel,LOGON,none,2020-01-06,02:09:53
SALES,sbaszel,DELETE,PRODUCTS,2020-07-31,06:57:28
SALES,kuszka,DELETE,ORDERS,2020-03-09,00:52:29
SALES,rbielik,SELECT,ORDERS,2020-01-08,20:35:04
SALES,app,UPDATE,ORDERS,2020-07-29,03:45:50
PM,mwyjko,INSERT,PROJECT_DETAILS,2020-03-31,17:05:45
PM,amaly,LOGOFF,none,2020-04-13,02:43:52
SALES,app,INSERT,ORDERS,2020-03-19,05:08:37
SALES,sbaszel,SELECT,WAREHOUSES,2020-06-30,01:14:09
PM,amaly,LOGON,none,2020-06-03,00:48:02
PM,app,LOGOFF,none,2020-01-28,02:00:38
PM,ktarnows,ALTER,DEPARTMENTS,2020-06-09,07:03:43
PM,mszkopianski,ALTER USER,none,2020-03-09,02:43:22
PM,ktarnows,ALTER,PROJECT_TYPE,2020-03-26,03:03:40
PM,amaly,LOGOFF,none,2020-01-27,04:57:50
SALES,ktarnows,ALTER,WAREHOUSES,2020-07-30,02:08:01
PM,app,LOGON,none,2020-07-03,07:50:08
SALES,app,UPDATE,ORDERS,2020-06-04,04:09:10
SALES,mwarzycha,SELECT,DISTRIBUTORS,2020-05-28,18:28:30
PM,gnyski,LOGOFF,none,2020-03-23,02:41:11
PM,ktarnows,ALTER,PROJECT_DETAILS,2020-06-04,23:55:03
PM,mjarcinska,UPDATE,PROJECT_DETAILS,2020-01-30,06:56:42
PM,aosinska,LOGOFF,none,2020-06-22,00:09:21
PM,ktarnows,ALTER,TASKS,2020-04-27,17:47:01
PM,adynka,LOGOFF,none,2020-03-02,02:03:49
PM,adynka,LOGON,none,2020-04-15,21:12:58
SALES,sbaszel,SELECT,PRODUCTS,2020-04-30,08:27:29
PM,amaly,LOGON,none,2020-03-02,05:46:52
PM,zfenicki,SELECT,CUSTOMERS,2020-03-30,02:35:15
SALES,ktarnows,ALTER,PRODUCTS,2020-07-02,08:39:31
SALES,amaly,SELECT,ORDERS,2020-06-30,17:06:33
SALES,app,SELECT,ORDERS,2020-03-11,02:09:16
PM,gostrow,LOGOFF,none,2020-01-03,03:48:01
SALES,apuzon,SELECT,ORDERS,2020-02-04,20:12:47
SALES,sbaszel,INSERT,WAREHOUSES,2020-03-10,02:21:00
PM,pskala,SELECT,TASKS,2020-02-27,17:27:40
PM,apuzon,LOGOFF,none,2020-06-19,08:45:50
PM,mwyjko,SELECT,PROJECT_DETAILS,2020-02-05,07:15:40
PM,mjarcinska,SELECT,ASSIGNMENTS,2020-06-15,17:05:27
PM,kespiel,CREATE ROLE,none,2020-04-15,17:51:51
PM,mwarzycha,SELECT,DEPARTMENTS,2020-07-01,22:25:41
SALES,app,INSERT,ORDERS,2020-01-21,20:25:03
PM,zfenicki,SELECT,PROJECT_DETAILS,2020-08-17,20:50:04
PM,app,LOGOFF,none,2020-04-23,02:44:19
PM,aosinska,LOGON,none,2020-03-31,19:50:21
PM,ktarnows,LOGOFF,none,2020-02-19,20:31:30
PM,aosinska,DELETE,PROJECT_CATEGORY,2020-06-03,20:42:52
PM,app,LOGON,none,2020-05-05,04:57:44
PM,aosinska,DELETE,PROJECT_DETAILS,2020-03-13,04:38:54
PM,ktarnows,LOGON,none,2020-02-05,17:37:13
SALES,sbaszel,UPDATE,PRODUCTS,2020-02-04,22:09:12
PM,pskala,LOGOFF,none,2020-06-18,19:15:20
PM,gnyski,LOGON,none,2020-01-06,00:22:36
PM,mwarzycha,INSERT,EXPERIENCES,2020-04-27,05:14:02
PM,apuzon,LOGON,none,2020-02-05,00:51:04
PM,mwyjko,SELECT,CUSTOMERS,2020-06-24,00:21:11
PM,apuzon,SELECT,PAYMENTS,2020-05-28,03:09:14
PM,kuszka,UPDATE,CLIENTS,2020-06-04,02:36:33
PM,mszkopianski,LOGOFF,none,2020-02-28,03:41:21
PM,kespiel,LOGOFF,none,2020-02-07,03:49:40
PM,kuszka,LOGOFF,none,2020-01-07,23:14:01
PM,amaly,LOGOFF,none,2020-07-21,19:09:33
PM,kuszka,LOGON,none,2020-07-09,17:02:06
PM,sbaszel,LOGOFF,none,2020-07-24,06:20:40
PM,sbaszel,LOGON,none,2020-07-16,01:01:37
PM,gostrow,LOGON,none,2020-05-22,18:33:21
PM,mszkopianski,LOGON,none,2020-05-28,17:48:35
PM,aosinska,UPDATE,PROJECT_DETAILS,2020-07-23,20:31:26
PM,amaly,LOGON,none,2020-07-14,20:50:57
PM,kuszka,INSERT,CLIENTS,2020-07-22,05:29:06
PM,aosinska,UPDATE,PROJECT_TYPE,2020-06-22,23:23:59
SALES,sbaszel,UPDATE,PRODUCTS,2020-05-18,08:52:40
PM,aosinska,UPDATE,PROJECT_CATEGORY,2020-03-17,00:03:10
PM,aosinska,UPDATE,PROJECTS,2020-04-22,00:23:21
SALES,sbaszel,INSERT,WAREHOUSES,2020-03-13,17:10:21
SALES,gostrow,UPDATE,WAREHOUSES,2020-04-20,02:32:46
PM,sbaszel,LOGOFF,none,2020-03-26,18:34:31
PM,ktarnows,LOGOFF,none,2020-05-06,03:26:00
PM,mszkopianski,SET ROLE,none,2020-08-26,05:18:37
PM,aosinska,DELETE,PROJECT_CATEGORY,2020-01-03,18:18:55
SALES,app,UPDATE,ORDERS,2020-04-03,19:09:14
SALES,amaly,SELECT,ORDERS,2020-05-26,20:48:44
PM,aosinska,UPDATE,PROJECT_CATEGORY,2020-01-24,07:47:07
PM,kespiel,LOGON,none,2020-08-17,01:30:02
PM,mwarzycha,DELETE,SKILLS,2020-01-01,07:10:15
PM,jsmidt,LOGON,none,2020-06-04,17:19:31
SALES,gostrow,SELECT,WAREHOUSES,2020-06-08,23:42:46
PM,apuzon,UPDATE,PAYMENTS,2020-03-10,08:56:34
PM,aosinska,DELETE,PROJECT_DETAILS,2020-02-10,05:59:14
PM,mwarzycha,INSERT,DEPARTMENTS,2020-08-26,22:02:42
PM,amaly,SELECT,CUSTOMERS,2020-07-14,18:36:28
PM,apuzon,UPDATE,PAYMENTS,2020-05-07,01:06:02
PM,tlalka,LOGON,none,2020-06-03,07:53:06
SALES,rbielik,UPDATE,WAREHOUSES,2020-02-28,22:43:02
PM,zfenicki,INSERT,TASKS,2020-07-05,09:07:00
PM,ktarnows,LOGON,none,2020-08-01,09:27:52
PM,rbielik,LOGOFF,none,2020-02-02,13:20:27
PM,amaly,LOGOFF,none,2020-07-18,16:20:22
PM,aosinska,LOGOFF,none,2020-03-21,10:54:41
PM,sbaszel,LOGON,none,2020-03-22,09:22:26
PM,kespiel,LOGOFF,none,2020-07-11,11:31:45
SALES,gostrow,UPDATE,WAREHOUSES,2020-04-05,12:55:16
PM,mszkopianski,ALTER USER,none,2020-03-21,13:55:29
PM,ktarnows,ALTER,EMPLOYEES,2020-08-08,16:27:03
PM,sbaszel,LOGOFF,none,2020-02-29,15:44:37
PM,mjarcinska,DELETE,TASKS,2020-04-18,11:51:30
PM,pskala,LOGON,none,2020-08-02,11:28:21
PM,rbielik,LOGON,none,2020-03-15,11:49:39
PM,rbielik,LOGOFF,none,2020-02-16,11:47:57
PM,rbielik,LOGON,none,2020-02-22,13:26:30
PM,sbaszel,LOGON,none,2020-06-13,13:25:31
PM,aosinska,LOGON,none,2020-04-05,16:17:01
PM,ktarnows,LOGOFF,none,2020-06-21,13:34:38
SALES,sbaszel,SELECT,WAREHOUSES,2020-05-16,11:18:43
SALES,app,DELETE,ORDERS,2020-07-04,14:12:37
SALES,sbaszel,SELECT,PRODUCTS,2020-06-14,15:55:39
PM,rbielik,LOGOFF,none,2020-04-11,14:05:30
SALES,app,UPDATE,ORDERS,2020-01-25,10:41:35
PM,mwyjko,INSERT,PROJECT_DETAILS,2020-02-09,13:04:56
SALES,app,UPDATE,ORDERS,2020-06-13,12:49:24
SALES,app,INSERT,ORDERS,2020-01-26,10:40:58
PM,amaly,LOGON,none,2020-08-22,10:58:14
PM,amaly,LOGOFF,none,2020-05-23,12:44:12
PM,kespiel,LOGON,none,2020-05-10,16:24:02
SALES,kuszka,SELECT,PRODUCTS,2020-01-19,12:33:43
SALES,gostrow,SELECT,WAREHOUSES,2020-05-02,11:06:48
PM,mwarzycha,DELETE,EMPLOYEES,2020-07-18,14:54:16
PM,mwarzycha,INSERT,SKILLS,2020-07-18,15:48:18
PM,amaly,LOGON,none,2020-01-12,13:44:39
PM,mszkopianski,CREATE ROLE,none,2020-05-09,12:12:09
PM,aosinska,UPDATE,PROJECTS,2020-06-13,12:14:34
SALES,app,SELECT,PRODUCTS,2020-01-04,09:17:04
PM,apuzon,DELETE,PAYMENTS,2020-06-28,11:04:52
SALES,amaly,SELECT,PRODUCTS,2020-05-03,15:02:00
PM,aosinska,DELETE,PROJECT_TYPE,2020-01-05,15:30:54
PM,mszkopianski,LOGOFF,none,2020-01-26,15:09:55
PM,zfenicki,DELETE,TASKS,2020-05-09,12:44:32
PM,mszkopianski,LOGON,none,2020-08-30,14:36:38
PM,rbielik,LOGON,none,2020-02-02,11:07:09
PM,adynka,LOGOFF,none,2020-06-27,16:48:44
PM,ktarnows,LOGON,none,2020-03-14,13:47:01
PM,ktarnows,ALTER,ASSIGNMENTS,2020-07-12,14:37:25
PM,kespiel,CREATE ROLE,none,2020-01-04,09:40:08
PM,mjarcinska,INSERT,ASSIGNMENTS,2020-08-08,16:24:35
PM,zfenicki,LOGOFF,none,2020-01-04,11:24:33
SALES,sbaszel,SELECT,PRODUCTS,2020-03-15,15:35:15
SALES,rbielik,SELECT,ORDERS,2020-08-29,12:27:20
SALES,amaly,SELECT,ORDERS,2020-03-29,13:05:30
PM,gnyski,SELECT,CUSTOMERS,2020-08-08,14:13:08
PM,apuzon,SELECT,PAYMENTS,2020-06-07,11:32:21
SALES,sbaszel,INSERT,WAREHOUSES,2020-02-08,13:30:20
PM,ktarnows,LOGOFF,none,2020-02-02,11:50:04
PM,aosinska,UPDATE,PROJECT_CATEGORY,2020-04-26,13:41:35
PM,mszkopianski,CREATE TABLE,none,2020-01-05,14:59:38
SALES,gostrow,SELECT,WAREHOUSES,2020-05-23,16:20:36
SALES,app,SELECT,DISTRIBUTORS,2020-06-06,10:43:27
PM,apuzon,LOGOFF,none,2020-07-19,10:11:52
PM,gnyski,INSERT,CUSTOMERS,2020-04-12,10:25:39
PM,tlalka,SELECT,TASKS,2020-05-31,10:52:42
SALES,rbielik,SELECT,ORDERS,2020-02-08,16:33:39
PM,aosinska,INSERT,PROJECTS,2020-08-23,12:56:21
PM,gnyski,DELETE,CUSTOMERS,2020-02-29,16:41:00
PM,mwyjko,UPDATE,TASKS,2020-01-25,09:45:03
PM,mwarzycha,INSERT,DIVISIONS,2020-03-28,09:57:03
PM,mwarzycha,SELECT,EXPERIENCES,2020-08-23,16:49:21
PM,mwarzycha,INSERT,SKILLS,2020-05-02,13:29:21
PM,app,LOGOFF,none,2020-07-11,16:13:56
PM,mjarcinska,UPDATE,PROJECTS,2020-04-12,11:47:54
PM,apuzon,LOGON,none,2020-08-29,14:00:16
SALES,sbaszel,UPDATE,WAREHOUSES,2020-03-14,09:43:14
PM,mwyjko,LOGOFF,none,2020-05-31,09:35:25
SALES,gostrow,UPDATE,WAREHOUSES,2020-08-16,15:57:10
PM,gostrow,LOGOFF,none,2020-02-08,09:53:52
SALES,rbielik,UPDATE,WAREHOUSES,2020-06-06,12:37:11
PM,apuzon,SELECT,PAYMENTS,2020-08-29,12:50:02
SALES,sbaszel,INSERT,PRODUCTS,2020-02-22,12:37:38
PM,tlalka,SELECT,TASKS,2020-08-15,13:52:37
PM,mszkopianski,ALTER USER,none,2020-02-08,12:08:46
PM,app,LOGON,none,2020-05-10,15:18:51
PM,gostrow,LOGON,none,2020-05-09,16:25:27
SALES,sbaszel,SELECT,WAREHOUSES,2020-04-25,15:50:16
PM,apuzon,INSERT,PAYMENTS,2020-06-20,13:50:13
PM,mszkopianski,SET ROLE,none,2020-04-05,13:22:58
SALES,rbielik,UPDATE,WAREHOUSES,2020-08-29,11:42:17
PM,mwyjko,LOGON,none,2020-05-23,16:34:04
SALES,gnyski,SELECT,DISTRIBUTORS,2020-05-24,16:39:19
PM,mwarzycha,INSERT,DIVISIONS,2020-01-05,13:29:57
SALES,app,SELECT,DISTRIBUTORS,2020-08-15,11:15:39
SALES,gostrow,UPDATE,WAREHOUSES,2020-04-18,10:15:15
PM,tlalka,SELECT,ASSIGNMENTS,2020-06-13,14:53:00
PM,amaly,LOGOFF,none,2020-04-25,14:26:08
PM,aosinska,INSERT,PROJECT_TYPE,2020-04-26,13:20:45
PM,mszkopianski,SET ROLE,none,2020-07-26,13:14:07
PM,zkrepy,LOGON,none,2020-06-28,09:55:34
PM,ktarnows,LOGON,none,2020-08-01,13:23:24
PM,mwyjko,SELECT,PROJECTS,2020-08-30,11:22:01
PM,kespiel,CREATE TABLE,none,2020-06-13,12:57:50
SALES,app,INSERT,ORDERS,2020-06-13,14:25:07
SALES,rbielik,UPDATE,WAREHOUSES,2020-08-29,11:22:38
PM,app,LOGOFF,none,2020-06-14,09:25:36
PM,ktarnows,ALTER,PROJECT_DETAILS,2020-04-25,12:08:55
PM,kespiel,ALTER USER,none,2020-03-22,16:03:13
PM,ktarnows,LOGOFF,none,2020-05-31,09:12:19
PM,app,LOGON,none,2020-02-23,10:11:44
PM,amaly,LOGON,none,2020-03-22,15:52:11
PM,ktarnows,LOGON,none,2020-08-30,11:44:58
PM,zkrepy,LOGOFF,none,2020-04-26,12:25:34
PM,ktarnows,ALTER,EMPLOYEES,2020-06-27,14:56:07
PM,apuzon,INSERT,PAYMENTS,2020-05-24,10:41:47
PM,aosinska,LOGOFF,none,2020-05-16,16:46:59
PM,apuzon,UPDATE,PAYMENTS,2020-03-21,10:51:48
PM,aosinska,LOGON,none,2020-04-18,09:57:30
PM,anowotworski,LOGON,none,2020-08-01,09:34:29
PM,mwyjko,INSERT,TASKS,2020-02-08,09:59:56
PM,aosinska,SELECT,CLIENTS,2020-04-05,14:30:12
PM,amaly,LOGOFF,none,2020-01-04,11:52:29
PM,kespiel,DROP USER,none,2020-03-22,14:17:38
SALES,app,INSERT,ORDERS,2020-08-29,14:37:46
PM,jsmidt,LOGOFF,none,2020-08-01,13:28:13
SALES,sbaszel,UPDATE,PRODUCTS,2020-01-18,13:56:25
PM,apuzon,INSERT,PAYMENTS,2020-07-04,15:18:05
PM,adynka,LOGON,none,2020-01-04,09:25:48
PM,jsmidt,LOGON,none,2020-03-01,15:27:22
PM,gostrow,LOGOFF,none,2020-03-08,09:22:14
PM,mszkopianski,CREATE ROLE,none,2020-08-23,14:35:59
SALES,sbaszel,DELETE,WAREHOUSES,2020-02-01,15:12:22
PM,amaly,LOGON,none,2020-03-22,15:24:34
PM,gnyski,LOGOFF,none,2020-06-27,09:34:31
PM,apuzon,UPDATE,PAYMENTS,2020-03-07,16:47:02
SALES,mwarzycha,DELETE,DISTRIBUTORS,2020-05-16,10:58:24
PM,jsmidt,SELECT,TASKS,2020-07-11,15:51:38
SALES,app,DELETE,ORDERS,2020-02-22,10:42:21
PM,mjarcinska,INSERT,PROJECT_STATUS,2020-04-18,11:52:52
SALES,sbaszel,DELETE,WAREHOUSES,2020-07-25,10:38:06
SALES,sbaszel,DELETE,PRODUCTS,2020-01-05,10:47:28
PM,gostrow,LOGON,none,2020-01-25,09:34:47
PM,kespiel,CREATE ROLE,none,2020-02-09,10:59:55
PM,apuzon,UPDATE,PAYMENTS,2020-03-29,12:12:52
PM,mwarzycha,LOGOFF,none,2020-06-13,09:15:22
PM,zfenicki,LOGON,none,2020-08-23,09:20:34
PM,sbaszel,LOGOFF,none,2020-02-23,12:43:13
PM,zfenicki,LOGOFF,none,2020-02-23,09:02:43
SALES,app,SELECT,ORDERS,2020-05-16,16:36:51
PM,mjarcinska,SELECT,PROJECT_CATEGORY,2020-03-29,09:07:43
PM,gnyski,LOGON,none,2020-01-18,12:09:38
SALES,gostrow,UPDATE,WAREHOUSES,2020-02-08,16:37:22
PM,amaly,LOGOFF,none,2020-05-09,15:14:54
PM,mszkopianski,DROP USER,none,2020-04-04,16:41:26
PM,apuzon,LOGOFF,none,2020-03-01,16:56:21
PM,gnyski,SELECT,CLIENTS,2020-05-30,13:02:09
PM,aosinska,DELETE,PROJECT_TYPE,2020-02-16,09:04:18
PM,aosinska,LOGOFF,none,2020-05-10,14:22:07
PM,zfenicki,LOGON,none,2020-04-19,15:53:42
PM,mwyjko,SELECT,TASKS,2020-02-29,13:41:14
PM,amaly,LOGON,none,2020-08-22,14:55:53
PM,sbaszel,LOGON,none,2020-01-11,16:57:52
PM,gnyski,UPDATE,CUSTOMERS,2020-02-15,13:45:21
PM,sbaszel,LOGOFF,none,2020-08-16,14:32:33
PM,sbaszel,LOGON,none,2020-07-18,13:37:55
PM,mjarcinska,UPDATE,PROJECT_DETAILS,2020-02-08,09:13:43
PM,gostrow,LOGOFF,none,2020-06-07,10:21:12
PM,aosinska,LOGON,none,2020-03-22,10:21:25
PM,amaly,LOGOFF,none,2020-01-04,14:21:04
PM,mszkopianski,DROP USER,none,2020-07-26,13:00:32
PM,aosinska,SELECT,PROJECT_CATEGORY,2020-03-01,13:58:26
PM,mwyjko,UPDATE,PROJECT_DETAILS,2020-01-11,14:13:56
PM,kuszka,LOGOFF,none,2020-08-08,10:26:55
PM,mwarzycha,LOGON,none,2020-07-26,16:26:57
PM,amaly,LOGON,none,2020-07-04,09:57:10
PM,mjarcinska,DELETE,ASSIGNMENTS,2020-07-05,14:10:20
PM,pskala,LOGOFF,none,2020-01-18,11:30:05
PM,gnyski,LOGOFF,none,2020-06-13,11:03:06
PM,kespiel,CREATE TABLE,none,2020-02-23,16:47:19
PM,apuzon,LOGON,none,2020-07-04,12:51:42
PM,aosinska,DELETE,PROJECTS,2020-06-07,16:03:31
PM,mwarzycha,UPDATE,EXPERIENCES,2020-04-26,10:25:28
PM,mszkopianski,ALTER USER,none,2020-04-18,09:00:54
PM,mwyjko,DELETE,ASSIGNMENTS,2020-02-02,16:45:34
PM,adynka,SELECT,ASSIGNMENTS,2020-03-29,15:23:54
PM,pskala,LOGON,none,2020-03-22,13:47:24
PM,zfenicki,INSERT,ASSIGNMENTS,2020-06-13,10:46:40
SALES,app,DELETE,ORDERS,2020-07-18,09:57:40
PM,mszkopianski,CREATE ROLE,none,2020-07-25,09:40:03
SALES,ktarnows,ALTER,DISTRIBUTORS,2020-02-01,11:23:39
PM,apuzon,INSERT,PAYMENTS,2020-05-10,16:26:13
